,pl_name,hostname,pl_type,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,st_spectype,st_teff,st_rad,st_mass,st_met,companion_type,pl_sus_data,discoverymethod,pl_refname
512,EPIC229004835 b,EPIC229004835,SE,1,1,16.141132,0.1237,2.332,0.20804746,10.4,0.03272206,0.23,0.1,-0.1,,5868.0,0.999,0.97,-0.12,1.0,1.0,Transit,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>
513,EPIC249893012 b,EPIC249893012,SE,1,3,3.5951,0.047,1.95,0.17396735,8.75,0.02753044,0.06,0.08,-0.04,G8 IV/V,5430.0,1.71,1.05,0.2,1.0,0.0,Transit,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>
514,EPIC249893012 c,EPIC249893012,SE,1,3,15.624,0.13,3.67,0.32741547,14.67,0.04615675,0.07,0.08,-0.05,G8 IV/V,5430.0,1.71,1.05,0.2,1.0,0.0,Transit,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>
515,EPIC249893012 d,EPIC249893012,SE,1,3,35.747,0.22,3.94,0.35150326,10.18,0.0320297,0.15,0.21,-0.11,G8 IV/V,5430.0,1.71,1.05,0.2,1.0,0.0,Transit,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>
516,GJ2056 b,GJ2056,SE,1,1,69.971,0.283,,,16.2,0.05097064,0.72,0.1,-0.1,,,,0.62,,1.0,0.0,Radial Velocity,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..250...29F/abstract target=ref>Feng et al. 2020</a>
517,GJ3942 b,GJ3942,SE,1,1,6.905,0.0608,,,7.14,0.02246484,0.121,0.118,-0.118,M0,3867.0,0.61,0.63,-0.04,1.0,0.0,Radial Velocity,<a refstr=PERGER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..63P/abstract target=ref>Perger et al. 2017</a>
518,GJ9404 b,GJ9404,SE,1,1,13.4586,0.0943,,,11.9,0.03744159,0.49,0.11,-0.13,,,,0.62,,1.0,0.0,Radial Velocity,<a refstr=BAYCROFT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RNAAS...7..175B/abstract target=ref>Baycroft et al. 2023</a>
519,HD102365 b,HD102365,SE,2,1,122.1,0.46,,,16.0,0.05,0.34,0.14,-0.14,,5630.0,,0.85,-0.26,1.0,0.0,Radial Velocity,<a refstr=TINNEY_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...727..103T/abstract target=ref> Tinney et al. 2011 </a>
520,HD103949 b,HD103949,SE,1,1,120.878,0.439,,,11.2,0.03523896,0.19,0.12,-0.12,K3 V,4792.0,,0.77,,1.0,0.0,Radial Velocity,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>
521,HD110067 b,HD110067,SE,3,6,9.113678,0.0793,2.2,0.19627119,5.69,0.01790274,,0.1,-0.1,K0.0 V,5266.0,0.788,0.798,-0.2,1.0,0.0,Transit,<a refstr=LUQUE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023Natur.623..932L/abstract target=ref>Luque et al. 2023</a>
522,HD110067 c,HD110067,SE,3,6,13.673694,0.1039,2.388,0.21304346,6.3,0.01982202,,0.1,-0.1,K0.0 V,5266.0,0.788,0.798,-0.2,1.0,0.0,Transit,<a refstr=LUQUE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023Natur.623..932L/abstract target=ref>Luque et al. 2023</a>
523,HD110067 d,HD110067,SE,3,6,20.519617,0.1362,2.852,0.25443884,8.52,0.02680692,,0.1,-0.1,K0.0 V,5266.0,0.788,0.798,-0.2,1.0,0.0,Transit,<a refstr=LUQUE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023Natur.623..932L/abstract target=ref>Luque et al. 2023</a>
524,HD110067 e,HD110067,SE,3,6,30.793091,0.1785,1.94,0.17307551,3.9,0.01227077,,0.1,-0.1,K0.0 V,5266.0,0.788,0.798,-0.2,1.0,0.0,Transit,<a refstr=LUQUE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023Natur.623..932L/abstract target=ref>Luque et al. 2023</a>
525,HD110067 f,HD110067,SE,3,6,41.05854,0.2163,2.601,0.23204608,5.04,0.01585761,,0.1,-0.1,K0.0 V,5266.0,0.788,0.798,-0.2,1.0,0.0,Transit,<a refstr=LUQUE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023Natur.623..932L/abstract target=ref>Luque et al. 2023</a>
526,HD110067 g,HD110067,SE,3,6,54.76992,0.2621,2.607,0.23258136,8.4,0.02642936,,0.1,-0.1,K0.0 V,5266.0,0.788,0.798,-0.2,1.0,0.0,Transit,<a refstr=LUQUE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023Natur.623..932L/abstract target=ref>Luque et al. 2023</a>
527,HD13808 b,HD13808,SE,1,2,14.1815,0.10519,,,11.2,0.03523896,0.071,0.027,-0.047,K2 V,5035.0,0.781,0.771,-0.21,1.0,0.0,Radial Velocity,<a refstr=AHRER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..407A/abstract target=ref>Ahrer et al. 2021</a>
528,HD13808 c,HD13808,SE,1,2,53.753,0.2554,,,9.96,0.03133751,0.156,0.05,-0.061,K2 V,5035.0,0.781,0.771,-0.21,1.0,0.0,Radial Velocity,<a refstr=AHRER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..407A/abstract target=ref>Ahrer et al. 2021</a>
529,HD141004 b,HD141004,SE,1,1,15.5083,0.1238,,,13.63483866,0.0429,0.16,0.11,-0.1,,5885.38,1.389372,1.051904,0.0247,1.0,0.0,Radial Velocity,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>
530,HD154088 b,HD154088,SE,1,1,18.56,0.134,,,6.6,0.02076592,0.344,0.1,-0.1,K0 IV-V,5374.0,,0.91,0.28,1.0,1.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
531,HD158259 b,HD158259,SE,1,5,2.178,0.033753431064205294,,,2.22,0.00698487,,0.1,-0.1,G0,,1.21,1.08,,1.0,0.0,Radial Velocity,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>
532,HD158259 c,HD158259,SE,1,5,3.432,0.04570645391214933,,,5.6,0.01761948,,0.1,-0.1,G0,,1.21,1.08,,1.0,0.0,Radial Velocity,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>
533,HD158259 d,HD158259,SE,1,5,5.1980814,0.06028020578771958,,,5.41,0.01702168,,0.1,-0.1,G0,,1.21,1.08,,1.0,0.0,Radial Velocity,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>
534,HD158259 e,HD158259,SE,1,5,7.951,0.08002527547822658,,,6.08,0.01912972,,0.1,-0.1,G0,,1.21,1.08,,1.0,0.0,Radial Velocity,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>
535,HD158259 f,HD158259,SE,1,5,12.028,0.10545688893592499,,,6.14,0.0193185,,0.1,-0.1,G0,,1.21,1.08,,1.0,0.0,Radial Velocity,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>
536,HD164595 b,HD164595,SE,2,1,40.0,0.23,,,16.14,0.05078186,0.088,0.12,-0.066,G2 V,5790.0,,0.99,-0.04,1.0,0.0,Radial Velocity,<a refstr=COURCOL_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...581A..38C/abstract target=ref>Courcol et al. 2015</a>
537,HD168009 b,HD168009,SE,1,1,15.1479,0.1192,,,9.53485221,0.03,0.12,0.11,-0.082,,5778.33,1.209505,0.986073,0.0183,1.0,0.0,Radial Velocity,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>
538,HD175607 b,HD175607,SE,1,1,29.01,0.16491343046487375,,,8.98,0.0282541,0.11,0.09,-0.07,G6 V,5392.0,0.7,0.71,-0.62,1.0,0.0,Radial Velocity,<a refstr=MORTIER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.135M/abstract target=ref>Mortier et al. 2016</a>
539,HD176986 b,HD176986,SE,1,2,6.4898,0.06296,,,5.74,0.01805997,0.066,0.066,-0.066,K2.5 V,4931.0,0.782,0.789,0.03,1.0,0.0,Radial Velocity,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..41S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2018</a>
540,HD176986 c,HD176986,SE,1,2,16.8191,0.11878,,,9.18,0.02888337,0.111,0.08,-0.08,K2.5 V,4931.0,0.782,0.789,0.03,1.0,0.0,Radial Velocity,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..41S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2018</a>
541,HD177565 b,HD177565,SE,1,1,44.505,0.246,,,15.1,0.04750967,0.0593,0.1717,-0.05745,,,,1.0,,1.0,0.0,Radial Velocity,<a refstr=FENG_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.470.4794F/abstract target=ref>Feng et al. 2017</a>
542,HD189567 b,HD189567,SE,1,2,14.288,0.111,,,8.5,0.02674399,0.189,0.1,-0.1,G3 V,5726.0,,0.83,-0.24,1.0,1.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
543,HD189567 c,HD189567,SE,1,2,33.688,0.197,,,7.0,0.02202446,0.16,0.09,-0.09,G3 V,5726.0,,0.83,-0.24,1.0,0.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
544,HD20003 b,HD20003,SE,1,2,11.8482,0.0974,,,11.66,0.0367,0.36,0.05,-0.05,G8 V,5494.0,,0.875,0.04,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
545,HD20003 c,HD20003,SE,1,2,33.9239,0.1964,,,14.44,0.0454,0.1,0.08,-0.07,G8 V,5494.0,,0.875,0.04,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
546,HD20781 b,HD20781,SE,2,5,5.3135,0.0529,,,1.93,0.0061,0.1,0.11,-0.07,K0 V,5256.0,,0.7,-0.11,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
547,HD20781 c,HD20781,SE,2,5,13.8905,0.1004,,,5.33,0.0168,0.09,0.09,-0.06,K0 V,5256.0,,0.7,-0.11,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
548,HD20781 d,HD20781,SE,2,5,29.158,0.1647,,,10.61,0.0334,0.11,0.05,-0.06,K0 V,5256.0,,0.7,-0.11,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
549,HD20781 e,HD20781,SE,2,5,85.5073,0.3374,,,14.03,0.0442,0.06,0.06,-0.04,K0 V,5256.0,,0.7,-0.11,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
550,HD211970 b,HD211970,SE,1,1,25.201,0.143,,,13.0,0.04090237,0.15,0.1,-0.1,K7 V,4127.0,,0.61,,1.0,0.0,Radial Velocity,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>
551,HD213885 b,HD213885,SE,1,2,1.008035,0.02012,1.745,0.15567847,8.83,0.02778215,0.0,0.1,-0.1,G,5978.0,1.1011,1.068,-0.04,1.0,1.0,Transit,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>
552,HD213885 c,HD213885,SE,1,2,4.78503,0.056798,,,19.95,0.06276941,0.0,0.1,-0.1,G,5978.0,1.1011,1.068,-0.04,1.0,1.0,Radial Velocity,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>
553,HD216520 b,HD216520,SE,1,2,35.45,0.198,,,10.26,0.03228141,0.09,0.06,-0.06,,5103.0,0.76,0.82,-0.16,1.0,0.0,Radial Velocity,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...10B/abstract target=ref>Burt et al. 2021</a>
554,HD216520 c,HD216520,SE,1,2,154.43,0.528,,,9.44,0.02970141,0.12,0.08,-0.08,,5103.0,0.76,0.82,-0.16,1.0,0.0,Radial Velocity,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...10B/abstract target=ref>Burt et al. 2021</a>
555,HD21693 b,HD21693,SE,1,2,22.6786,0.1455,,,8.23,0.0259,0.12,0.09,-0.08,G8 V,5430.0,,0.8,0.0,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
556,HD21693 c,HD21693,SE,1,2,53.7357,0.2586,,,17.37,0.0547,0.07,0.06,-0.05,G8 V,5430.0,,0.8,0.0,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
557,HD22496 b,HD22496,SE,1,1,5.09071,0.051,,,5.57,0.01752518,,0.1,-0.1,,4385.0,0.674,0.684,-0.08,1.0,0.0,Radial Velocity,<a refstr=LILLO_BOX_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A..60L/abstract target=ref>Lillo-Box et al. 2021</a>
558,HD23472 b,HD23472,SE,1,5,17.667087,0.1162,2.0,0.17842836,8.32,0.02617765,0.072,0.039,-0.04,K4 V,4684.0,0.71,0.67,-0.2,1.0,0.0,Transit,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>
559,HD23472 c,HD23472,SE,1,5,29.79749,0.1646,1.87,0.16683051,3.41,0.01072906,0.063,0.054,-0.043,K4 V,4684.0,0.71,0.67,-0.2,1.0,0.0,Transit,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>
560,HD23472 d,HD23472,SE,1,5,3.97664,0.04298,0.75,0.06691063,0.55,0.00173049,0.07,0.05,-0.047,K4 V,4684.0,0.71,0.67,-0.2,1.0,0.0,Transit,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>
561,HD23472 e,HD23472,SE,1,5,7.90754,0.068,0.818,0.0729772,0.72,0.00226537,0.07,0.052,-0.047,K4 V,4684.0,0.71,0.67,-0.2,1.0,0.0,Transit,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>
562,HD23472 f,HD23472,SE,1,5,12.1621839,0.0906,1.137,0.10143652,0.77,0.00242269,0.07,0.048,-0.051,K4 V,4684.0,0.71,0.67,-0.2,1.0,0.0,Transit,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>
563,HD24085 b,HD24085,SE,1,1,2.0455,0.034,,,11.8,0.03712677,0.22,0.12,-0.12,G0 V,6034.0,,1.22,,1.0,0.0,Radial Velocity,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>
564,TOI784 b,HD307842,SE,1,1,2.7970365,0.038,1.93,0.17218336,9.67,0.03042522,0.0,0.1,-0.1,G,5558.0,0.907,0.91,-0.13,1.0,1.0,Transit,<a refstr=HUA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230614655H/abstract target=ref>Hua et al. 2023</a>
565,HD31527 b,HD31527,SE,1,3,16.5535,0.1254,,,10.47,0.0329,0.1,0.05,-0.05,G2 V,5898.0,,0.96,-0.17,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
566,HD31527 c,HD31527,SE,1,3,51.2053,0.2663,,,14.16,0.0445,0.04,0.05,-0.03,G2 V,5898.0,,0.96,-0.17,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
567,HD31527 d,HD31527,SE,1,3,271.6737,0.8098,,,11.82,0.0372,0.24,0.13,-0.13,G2 V,5898.0,,0.96,-0.17,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
568,HD3167 b,HD3167,SE,1,4,0.959641,0.01796,1.67,0.14898768,4.97,0.01563737,0.0,0.1,-0.1,,5261.0,0.88,0.837,0.04,1.0,1.0,Transit,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>
569,HD3167 c,HD3167,SE,1,4,29.8454,0.1776,3.0,0.26764253,11.13,0.0350189,0.06,0.1,-0.1,,5261.0,0.88,0.837,0.04,1.0,1.0,Transit,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>
570,HD3167 d,HD3167,SE,1,4,8.4112,0.0763,,,4.33,0.0136237,0.12,0.1,-0.1,,5261.0,0.88,0.837,0.04,1.0,1.0,Radial Velocity,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>
571,HD3167 e,HD3167,SE,1,4,96.63,0.3885,,,8.41,0.02646082,0.15,0.1,-0.1,,5261.0,0.88,0.837,0.04,1.0,1.0,Radial Velocity,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>
572,HD39194 b,HD39194,SE,1,3,5.6368,0.056,,,4.0,0.01258541,0.207,0.1,-0.1,K0 V,5205.0,,0.67,-0.61,1.0,1.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
573,HD39194 c,HD39194,SE,1,3,14.03,0.103,,,6.3,0.01982202,0.154,0.1,-0.1,K0 V,5205.0,,0.67,-0.61,1.0,1.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
574,HD39194 d,HD39194,SE,1,3,33.91,0.185,,,4.0,0.01258541,0.333,0.1,-0.1,K0 V,5205.0,,0.67,-0.61,1.0,1.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
575,HD39855b,HD39855,SE,1,1,3.2498,0.041,,,8.5,0.02674386,0.14,0.11,-0.11,G8 V,5576.0,,0.87,,1.0,0.0,Radial Velocity,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>
576,HD40307 b,HD40307,SE,1,5,4.3123,0.0468,,,4.0,0.0126,0.2,0.14,-0.16,K2.5 V,4956.0,,0.77,-0.31,1.0,0.0,Radial Velocity,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>
577,HD40307 c,HD40307,SE,1,5,9.6184,0.0799,,,6.6,0.0208,0.06,0.11,-0.06,K2.5 V,4956.0,,0.77,-0.31,1.0,0.0,Radial Velocity,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>
578,HD40307 d,HD40307,SE,1,5,20.432,0.1321,,,9.5,0.0299,0.07,0.11,-0.07,K2.5 V,4956.0,,0.77,-0.31,1.0,0.0,Radial Velocity,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>
579,HD40307 f,HD40307,SE,1,5,51.76,0.247,,,5.2,0.0164,0.02,0.2,-0.02,K2.5 V,4956.0,,0.77,-0.31,1.0,0.0,Radial Velocity,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>
580,HD40307 g,HD40307,SE,1,5,197.8,0.6,,,7.1,0.0223,0.29,0.31,-0.29,K2.5 V,4956.0,,0.77,-0.31,1.0,0.0,Radial Velocity,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>
581,HD51608 b,HD51608,SE,1,2,14.0726,0.1059,,,12.77,0.0402,0.09,0.04,-0.04,G7 V,5358.0,,0.8,-0.07,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
582,HD51608 c,HD51608,SE,1,2,95.9446,0.3809,,,14.31,0.045,0.14,0.07,-0.07,G7 V,5358.0,,0.8,-0.07,1.0,0.0,Radial Velocity,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>
583,HD5278 b,HD5278,SE,1,2,14.339156,0.1202,2.45,0.21857474,7.8,0.02454154,0.08,0.09,-0.05,F V,6203.0,1.194,1.126,-0.12,1.0,0.0,Transit,<a refstr=SOZZETTI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..75S/abstract target=ref>Sozzetti et al. 2021</a>
584,HD5278 c,HD5278,SE,1,2,40.87,0.2416,,,18.4,0.05789287,0.07,0.08,-0.04,F V,6203.0,1.194,1.126,-0.12,1.0,0.0,Radial Velocity,<a refstr=SOZZETTI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..75S/abstract target=ref>Sozzetti et al. 2021</a>
585,HD64114 b,HD64114,SE,1,1,45.791,0.246,,,17.8,0.05600478,0.12,0.08,-0.08,G7 V,5676.0,,0.95,,1.0,0.0,Radial Velocity,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>
586,HD73583 b,HD73583,SE,1,2,6.398042,0.0604,2.79,0.24890756,10.2,0.03209279,0.09,0.09,-0.06,K4 V,4511.0,0.65,0.73,0.0,1.0,0.0,Transit,<a refstr=BARRAG_AACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv211013069B/abstract target=ref>Barrag&aacute;n et al. 2021</a>
587,HD73583 c,HD73583,SE,1,2,18.87974,0.1242,2.39,0.21322189,9.7,0.03051961,0.08,0.11,-0.06,K4 V,4511.0,0.65,0.73,0.0,1.0,0.0,Transit,<a refstr=BARRAG_AACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv211013069B/abstract target=ref>Barrag&aacute;n et al. 2021</a>
588,HD93385 b,HD93385,SE,1,3,7.3426,0.0756,,,4.2,0.01321468,0.295,0.1,-0.1,G2/G3 V,5977.0,,1.04,0.02,1.0,1.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
589,HD93385 c,HD93385,SE,1,3,13.18,0.112,,,7.1,0.0223391,0.2,0.1,-0.1,G2/G3 V,5977.0,,1.04,0.02,1.0,1.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
590,HD93385 d,HD93385,SE,1,3,45.85,0.2565,,,8.7,0.02737326,0.09,0.15,-0.05,G2/G3 V,5977.0,,1.04,0.02,1.0,0.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
591,HD96700 b,HD96700,SE,1,3,8.1245,0.0777,,,8.9,0.02800253,0.138,0.1,-0.1,G0 V,5845.0,,0.89,-0.18,1.0,1.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
592,HD96700 c,HD96700,SE,1,3,19.88,0.141,,,3.5,0.01101223,0.293,0.1,-0.1,G0 V,5845.0,,0.89,-0.18,1.0,1.0,Radial Velocity,<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>
